timestamp,1年期国债收益率,EURIBOR:6个月,GC001:收盘价,LIBOR:美元:3个月,USDCNH:即期汇率,上证综合指数,中国:SHIBOR:隔夜,中国:iCPI:交通和通信:日环比,中国:iCPI:其他用品和服务:日环比,中国:iCPI:医疗保健:日环比,中国:iCPI:居住:日环比,中国:iCPI:教育文化和娱乐:日环比,中国:iCPI:生活用品及服务:日环比,中国:iCPI:衣着:日环比,中国:iCPI:食品烟酒:日环比,中国:中间价:美元兑人民币,中国:互联网搜索指数:找工作,中国:互联网搜索指数:招聘,"中国:价格:螺纹钢(HRB400,20mm)",中国:出厂价:石油焦(2#B):武汉石化,中国:华东:开工率:聚氯乙烯:下游,中国:华北:开工率:聚氯乙烯:下游,中国:华南:开工率:聚氯乙烯:下游,中国:开工率:乙二醇(非乙烯法),中国:开工率:产能(<100万吨):焦化企业(230家),中国:开工率:尿素,中国:开工率:汽车轮胎(全钢胎),中国:开工率:汽车轮胎(半钢胎),中国:开工率:甲醇,中国:开工率:电炉,中国:开工率:石油沥青装置,中国:开工率:纯碱,中国:开工率:线材:主要钢厂,中国:开工率:聚氯乙烯,中国:开工率:聚氯乙烯:上游,中国:开工率:聚苯乙烯,中国:开工率:聚苯乙烯泡沫,中国:开工率:苯乙烯,中国:开工率:螺纹钢:主要钢厂,中国:水泥价格指数,"中国:现货价(到岸价):焦煤(峰景矿,A:10.5%,V:21.5%,S:0.61%,G:87,Y:19,Mt:10%,CSR74,澳大利亚产)",中国:经销价:汽油(93#IV):成都中石化,中国出口集装箱运价指数:综合指数,中国进口原油运价指数:综合指数,中国进口集装箱运价指数:综合指数,中国香港:政府债券收益率:3月,中间价:欧元兑人民币,义乌中国小商品指数:五金及电料类:价格指数,义乌中国小商品指数:五金及电料类:出口价格指数,义乌中国小商品指数:体育娱乐用品类:价格指数,义乌中国小商品指数:体育娱乐用品类:出口价格指数,义乌中国小商品指数:出口价格指数,义乌中国小商品指数:工艺品类:价格指数,义乌中国小商品指数:工艺品类:出口价格指数,义乌中国小商品指数:总价格指数,义乌中国小商品指数:护理及美容用品类:价格指数,义乌中国小商品指数:护理及美容用品类:出口价格指数,义乌中国小商品指数:文化办公用品类:价格指数,义乌中国小商品指数:文化办公用品类:出口价格指数,义乌中国小商品指数:日用品类:价格指数,义乌中国小商品指数:日用品类:出口价格指数,义乌中国小商品指数:服装服饰类:价格指数,义乌中国小商品指数:服装服饰类:出口价格指数,义乌中国小商品指数:玩具类:价格指数,义乌中国小商品指数:玩具类:出口价格指数,义乌中国小商品指数:电子电器类:价格指数,义乌中国小商品指数:电子电器类:出口价格指数,义乌中国小商品指数:箱包类:价格指数,义乌中国小商品指数:箱包类:出口价格指数,义乌中国小商品指数:网上价格指数,义乌中国小商品指数:订单价格指数,义乌中国小商品指数:辅料和包装类:价格指数,义乌中国小商品指数:辅料和包装类:出口价格指数,义乌中国小商品指数:针、纺织品类:出口价格指数,义乌中国小商品指数:钟表眼镜类:价格指数,义乌中国小商品指数:钟表眼镜类:出口价格指数,义乌中国小商品指数:鞋类:价格指数,义乌中国小商品指数:鞋类:出口价格指数,义乌中国小商品指数:首饰类:价格指数,义乌中国小商品指数:首饰类:出口价格指数,出厂价:液化气(汽运):荆门石化,加拿大:基准债券收益率:5年,南华工业品指数,南华综合指数,南华能化指数,南华金属指数,印尼:日用商品现价:咖啡:棉兰,印尼:日用商品现价:天然棕榈油:棉兰,印度:国债收益率:3月,原油运输指数(BDTI),唐山:市场价(不含税):废钢(6-8mm),地缘政治威胁指数,地缘政治行为指数,地缘政治风险指数,山东:价格:方坯(Q235),山东:库提价:港口内贸燃料油(4#船用),德国:上市联邦证券利率期限结构:1年期,成品油运输指数(BCTI),收盘价:焦炭,收盘价:美元兑韩元,新加坡:国库券收益率:6个月,日元指数,日本:企业债有效收益率:综合,期货收盘价(活跃合约):焦煤,期货结算价(活跃合约):IPE布油,期货结算价(活跃合约):NYMEX轻质原油,欧元兑美元,欧元区:公债收益率:即期利率收益率曲线:所有债券:6个月,"武汉:价格:热轧板卷(Q235B,3.0mm)","河南:车板价:焦煤(A≤10%,V:25-27%,S≤0.5%,G>75,Mt:8%,平顶山产)",法国:国债收益率:1个月,波罗的海干散货指数(BDI),泰国:债券市场协会指数:总收益:政府债券指数,温州指数:温州地区民间融资综合利率,温州指数:温州地区民间融资综合利率:社会直接融资利率,美元兑日元,美元指数,美国:5年期盈亏平衡通胀率:非季调,花旗中国经济意外指数,花旗十国集团经济意外指数,花旗新兴市场经济意外指数,花旗欧洲经济意外指数,花旗美国经济意外指数,英镑兑美元,菲律宾:国债收益率:6个月,越南:国债收益率:1年,运价:液化气(压力货):华南-海防港,远东干散货指数(FDI):综合指数,远东干散货指数(FDI):运价指数,银行间同业拆借加权利率:7天,银行间质押式回购加权利率:7天,韩国:KOSPI指数,韩国:国债收益率:3年,黎城:价格(干基含税):铁精粉(66%)
2017-04-01,3.0208,-0.2476,3.0634,1.1591 ,6.8874,"3,215.0808 ",2.5641,-0.0127,0.0231,0.026,-0.0179,0.0647,0.0327,0.0823,-0.1342,6.8863,"15,338.7333 ","14,162.6333 ","3,573.2306 ","1,425.3333 ",,74.2,78.0,61.5,72.42,60.8275,67.36,69.2633,,,51.85,,71.4975,,94.7692,,,62.0,74.7025,107.9389,230.175,"6,541.3333 ",804.2375 ,752.7129 ,954.0825 ,0.3647,7.3829,98.812,100.0,97.712,99.91,99.944,100.296,94.78,100.19,101.624,94.59,100.616,106.79,99.424,97.34,100.594,100.5,99.986,93.98,100.084,100.0,99.99,100.0,99.8,99.928,100.044,99.94,50.0,100.836,112.14,101.966,101.37,99.758,101.67,"4,253.3333 ",1.0507,"1,881.2927 ","1,301.7101 ","1,299.8561 ","2,380.8328 ","54,345.6750 ","8,379.8417 ",6.0073,793.6917 ,"1,451.1000 ",124.871,101.2687,115.1023,"2,961.9000 ","3,513.3333 ",-0.819,657.5917 ,"1,696.1278 ","1,133.1317 ",1.1743,103.15,0.2623 ,"1,174.8153 ",53.9723,51.2367,1.0716,-0.4697,"3,260.1389 ","1,380.0000 ",-0.5424,"1,225.4000 ",264.3654,15.9803,14.2963,10.1612,100.0568,1.7483,37.5733,29.4,33.5367,46.3517,21.0717,1.2641,2.6703,3.9666,44.5,,,3.1749,3.41,"2,161.9151 ",1.6798,836.5000 
2017-05-01,3.4393,-0.2509,3.4681,1.1847 ,6.8746,"3,097.2105 ",2.7336,0.0028,0.0338,-0.0171,-0.0218,0.0757,0.0203,-0.0085,-0.1278,6.8814,"17,147.4839 ","14,469.8387 ","3,763.2903 ","1,498.0645 ",,72.8571,76.1429,53.75,73.0575,57.4675,62.58,59.6725,,,53.3,,72.458,,89.6703,,,58.6667,73.716,110.0551,171.3145,"6,499.3548 ",837.7225 ,654.6570 ,"1,105.8900 ",0.3371,7.6095,99.24,100.0,96.9875,99.91,99.31,100.3525,94.95,100.275,101.4775,94.59,104.025,106.79,100.22,97.44,100.6875,100.5,100.035,94.6625,100.52,100.0,99.5575,100.0,99.705,99.9075,100.2525,99.94,54.09,101.255,112.14,101.1675,101.37,99.7175,101.67,"3,885.4839 ",0.981,"1,802.1290 ","1,261.7259 ","1,221.3401 ","2,312.5920 ","53,279.1048 ","8,984.9758 ",6.2709,776.6048 ,"1,466.0968 ",100.8901,98.8603,101.3775,"3,069.1613 ","3,441.9355 ",-0.7445,545.5887 ,"1,527.5524 ","1,125.8242 ",1.2003,100.5565,0.2748 ,"1,036.6048 ",51.59,48.7677,1.1062,-0.4906,"3,198.5484 ","1,360.3226 ",-0.5797,972.5484 ,264.7681,15.4823,13.7916,12.2537,98.1892,1.7452,32.7871,12.9065,27.2371,61.3661,-27.5306,1.2923,2.6723,3.8756,44.5,,,3.2295,3.265,"2,294.9962 ",1.6909,700.6452 
2017-06-01,3.5315,-0.2666,4.0103,1.2612 ,6.8029,"3,143.7846 ",2.7872,-0.0197,0.0143,-0.0001,-0.0146,0.0986,-0.009,-0.012,-0.0955,6.8026,"22,967.9333 ","15,248.4667 ","3,767.3667 ","1,500.0000 ",,70.75,77.4375,50.6,74.88,59.36,66.034,66.124,,,58.84,,74.2025,,91.3462,,,66.8,76.81,109.1617,154.7833,"6,276.3333 ",846.0160 ,610.3237 ,"1,092.2550 ",0.301,7.6339,99.9475,100.0,97.375,99.91,98.9675,100.5725,96.9925,100.2675,102.055,94.59,105.2575,106.79,100.2275,98.2075,100.91,100.5,100.0325,99.165,100.41,99.92,99.405,100.0,99.6075,100.2775,100.0,99.94,69.2,101.215,112.14,101.7375,101.37,99.7125,100.9475,"3,318.3333 ",1.0853,"1,773.7777 ","1,240.3923 ","1,205.5870 ","2,271.3750 ","51,394.6200 ","8,344.2233 ",6.274,700.5000 ,"1,538.4333 ",113.1389,146.7019,126.9445,"3,160.8333 ","3,320.0000 ",-0.7273,543.9333 ,"1,532.6833 ","1,130.6183 ",1.2264,101.0097,0.2903 ,996.9000 ,47.7323,45.2813,1.1229,-0.5093,"3,399.6667 ","1,320.0000 ",-0.6471,858.2667 ,267.6352,15.4373,13.7527,10.9315,97.0041,1.6343,17.8733,-12.8633,9.6933,28.5067,-60.8167,1.2801,2.3358,3.573,44.5,,,3.3392,3.4338,"2,372.0187 ",1.6695,681.7667 
2017-07-01,3.425,-0.2724,3.8481,1.3073 ,6.7705,"3,222.5345 ",2.6779,0.033,0.0198,0.0665,-0.0276,0.0262,0.0052,-0.0175,-0.0884,6.7643,"20,312.0323 ","14,093.7097 ","3,900.4516 ","1,538.7097 ",,68.3889,73.0556,60.75,74.3925,61.92,60.1725,61.99,,,54.4,,72.785,,90.5983,,,74.75,77.77,107.3671,171.3226,"6,263.5484 ",865.7950 ,613.5723 ,"1,056.1250 ",0.3245,7.792,98.552,100.0,97.278,99.91,98.222,100.444,94.266,100.28,102.128,94.59,105.452,106.79,103.18,97.484,100.498,100.5,99.976,96.072,100.416,99.834,98.89,100.0,99.312,99.888,100.398,99.94,67.14,100.896,112.14,101.198,101.37,99.732,101.546,"3,308.0645 ",1.5139,"1,936.2658 ","1,333.8903 ","1,323.7558 ","2,493.2419 ","51,767.1097 ","8,017.8161 ",6.1888,648.4839 ,"1,641.0968 ",124.4309,72.3156,101.598,"3,434.1935 ","3,117.7419 ",-0.7019,556.2903 ,"1,881.5484 ","1,133.0774 ",1.2524,99.0527,0.3058 ,"1,204.1129 ",49.1652,46.7277,1.1535,-0.5088,"3,758.3871 ","1,300.0000 ",-0.6012,906.3548 ,268.6506,15.5919,14.3532,12.3268,94.8965,1.6406,19.8871,-15.2613,14.4677,28.3871,-55.7774,1.3009,2.8622,3.3106,44.5,,,3.2647,3.3171,"2,411.7465 ",1.7379,677.4516 
2017-08-01,3.3582,-0.2715,4.1913,1.3144 ,6.678,"3,285.4694 ",2.816,0.0107,0.0536,0.0333,-0.0165,0.0826,0.0123,0.0404,-0.0876,6.6739,"17,376.9677 ","13,950.7419 ","4,171.9677 ","1,795.4839 ",,71.6111,66.2778,72.6,75.1875,60.71,64.4575,63.095,,,60.12,,73.154,,83.8462,,,77.4,75.534,106.4539,201.3226,"6,402.2581 ",855.6300 ,523.8871 ,997.4020 ,0.3855,7.8844,100.095,100.0,97.17,99.91,99.0125,100.415,94.4325,100.3525,102.07,94.59,107.2275,106.79,100.455,98.4075,100.46,100.5,99.82,94.19,100.35,99.9325,100.4,100.0,99.225,100.87,100.41,99.94,50.6475,101.8975,112.14,101.02,101.37,99.7675,101.6675,"3,846.7742 ",1.5126,"2,101.2490 ","1,425.7000 ","1,411.4894 ","2,775.4371 ","52,098.0968 ","8,348.3226 ",6.1246,628.9677 ,"1,686.3871 ",156.3584,109.7509,137.1104,"3,745.0968 ","3,117.7419 ",-0.7374,546.3065 ,"2,225.7984 ","1,132.1097 ",1.2788,100.359,0.2687 ,"1,380.9032 ",51.7587,48.1477,1.1822,-0.53,"4,137.7419 ","1,327.0968 ",-0.6189,"1,149.1613 ",271.3567,15.439,14.2545,9.7908,93.1558,1.6129,30.4935,-5.9452,17.6484,15.6161,-33.3903,1.2956,2.7358,3.441,44.5,,,3.4145,3.4957,"2,369.0197 ",1.7792,750.0000 
2017-09-01,3.4505,-0.2726,5.0638,1.3230 ,6.5685,"3,362.5894 ",2.7443,0.0239,0.0385,0.0485,0.0044,0.0728,0.0304,0.0534,-0.0587,6.5632,"16,703.2000 ","12,695.0000 ","4,202.1000 ","1,860.0000 ",,72.7143,69.0714,81.0,75.53,56.99,61.496,66.06,,,66.75,,73.4525,,82.4176,,,77.75,76.415,110.4012,209.95,"6,602.3333 ",822.5680 ,534.0422 ,947.1750 ,0.3193,7.8163,99.7075,100.0,98.4825,99.91,99.1375,100.925,94.755,100.4625,100.015,94.59,101.8175,106.79,102.0575,98.755,100.3725,100.5,100.0625,93.9925,100.4825,100.0425,101.1,100.0,99.69,100.74,100.375,99.94,50.04,101.7175,112.14,101.81,101.37,99.73,101.67,"4,145.0000 ",1.7387,"2,078.4392 ","1,413.5793 ","1,415.1175 ","2,730.8824 ","52,397.1417 ","8,833.2417 ",6.092,737.1222 ,"1,732.0000 ",146.3559,86.4564,118.7311,"3,724.6000 ","3,150.0000 ",-0.7653,617.7556 ,"2,214.8633 ","1,132.5667 ",1.3049,98.6748,0.2528 ,"1,312.3917 ",55.1946,49.7592,1.1909,-0.5306,"4,186.3333 ","1,457.3333 ",-0.6743,"1,360.8556 ",273.849,15.8117,13.9583,10.7584,92.3233,1.6767,15.4044,9.1211,18.3033,28.6722,-14.7889,1.331,2.6088,3.9688,44.5,,,3.4987,3.4696,"2,372.2854 ",1.7823,773.0000 
2017-10-01,3.4867,-0.2739,5.2221,1.3605 ,6.6244,"3,381.1693 ",2.7021,-0.0879,0.0754,0.0272,-0.0191,0.0616,0.0748,0.0089,-0.0699,6.6228,"17,082.3871 ","13,019.3871 ","4,110.5806 ","1,914.1935 ",,62.0,74.5,82.3333,71.29,53.3133,66.04,68.2333,,,65.6667,,73.6575,,84.359,,,74.0,75.9125,115.2503,193.6774,"6,729.6774 ",773.4867 ,774.2216 ,915.1867 ,0.5235,7.7906,100.146,100.0,97.456,99.91,99.226,100.714,94.78,100.244,100.512,94.59,100.704,106.79,100.436,98.038,100.332,100.5,100.212,93.98,101.288,100.002,100.768,100.0,100.144,100.756,100.448,99.94,50.002,101.694,112.14,101.558,101.37,99.784,101.67,"4,614.5161 ",1.719,"1,969.1145 ","1,352.3701 ","1,288.6585 ","2,668.9940 ","53,286.9597 ","8,962.5887 ",6.0871,860.7527 ,"1,822.4194 ",109.5241,71.2401,91.915,"3,679.8710 ","3,150.0000 ",-0.7803,564.3978 ,"1,805.6161 ","1,131.9000 ",1.3309,97.5982,0.2770 ,"1,119.7903 ",57.5691,51.6927,1.175,-0.5379,"4,170.6452 ","1,500.0000 ",-0.6168,"1,485.7527 ",274.7548,15.6303,15.0,12.9127,93.7344,1.733,-18.072,28.8763,18.9323,53.3333,11.5538,1.3201,2.6232,3.7644,44.5,,,3.3193,3.4345,"2,464.1586 ",1.9984,723.1613 
2017-11-01,3.6105,-0.2743,3.6853,1.4334 ,6.6258,"3,387.7510 ",2.7249,-0.0186,-0.0082,0.0281,-0.011,-0.0371,0.0033,0.0348,-0.0797,6.6176,"15,922.7667 ","13,500.8667 ","4,251.5667 ","1,984.6667 ",,63.875,77.5,68.2,65.7625,55.642,67.705,69.95,,,61.0,,70.136,,87.3077,,,72.0,72.146,124.651,190.3667,"6,961.6667 ",785.8575 ,790.3530 ,896.3060 ,0.6998,7.7633,99.825,100.0,98.1975,99.91,99.4525,100.765,94.78,100.3075,101.14,94.59,99.99,106.79,99.6125,98.6025,100.195,100.5,100.1875,93.98,100.47,100.0,101.68,100.0,99.885,99.245,100.3875,99.955,50.0,101.72,112.14,101.1375,101.37,99.76,101.67,"4,847.3333 ",1.6437,"2,021.1130 ","1,385.7123 ","1,331.7483 ","2,726.3010 ","54,009.7000 ","8,862.0667 ",6.1114,813.3333 ,"1,904.2000 ",105.4186,80.0903,93.2536,"3,821.4333 ","3,445.0000 ",-0.787,575.3000 ,"1,878.3583 ","1,103.3567 ",1.3569,97.5583,0.2567 ,"1,223.9000 ",62.7833,56.8917,1.1743,-0.5821,"4,180.3333 ","1,500.0000 ",-0.6218,"1,451.1333 ",274.6498,15.4417,14.2323,12.8102,93.9726,1.7503,-24.1033,41.78,13.93,66.0367,47.5633,1.3226,2.8467,3.9375,47.6833,"1,115.3700 ",936.9967 ,3.4171,3.4427,"2,534.3900 ",2.1523,710.6667 
2017-12-01,3.7501,-0.2713,5.4092,1.6108 ,6.5868,"3,295.5766 ",2.672,0.0282,0.0462,0.0831,0.0013,0.061,0.0143,-0.002,-0.0614,6.5922,"12,864.1935 ","11,824.4194 ","4,734.1613 ","1,966.7742 ",,61.7778,79.1667,53.25,70.074,46.1775,67.018,67.164,,72.15,61.25,,71.33,,89.6581,,,72.5,69.735,146.3442,216.3226,"6,930.6452 ",766.9460 ,631.7394 ,875.2475 ,0.9119,7.803,100.508,100.0,99.082,99.91,99.21,100.214,94.78,100.194,100.736,94.59,100.726,106.79,99.342,98.478,100.184,100.5,100.202,93.98,100.312,100.0,100.848,100.0,99.99,99.092,100.16,99.952,50.0,100.812,112.14,101.122,101.37,99.68,101.67,"4,950.0000 ",1.7448,"2,068.2473 ","1,405.8055 ","1,379.2116 ","2,780.3523 ","57,042.6452 ","8,414.3548 ",6.1681,804.6437 ,"2,207.5484 ",98.7783,64.527,84.6137,"3,962.6129 ","3,701.6129 ",-0.7819,692.9384 ,"2,081.0242 ","1,084.0226 ",1.383,96.8623,0.2771 ,"1,325.9274 ",64.0755,58.1671,1.1844,-0.6078,"4,417.0968 ","1,500.0000 ",-1.0229,"1,534.2141 ",274.8387,15.4926,14.6129,12.9121,93.3427,1.771,-0.671,50.5532,1.3137,58.9427,71.4984,1.3407,3.1543,3.6834,50.0,"1,082.8373 ",917.2648 ,3.454,3.6279,"2,467.1731 ",2.1018,746.1290 
2018-01-01,3.574,-0.2742,3.3489,1.7333 ,6.4263,"3,454.9493 ",2.6523,0.0135,0.0211,-0.0442,-0.0179,0.1238,0.0097,0.0178,-0.1016,6.4367,"10,613.3548 ","10,274.7742 ","4,154.3226 ","1,960.3226 ",,54.2222,79.2778,60.75,76.4375,47.168,66.3375,69.695,,69.87,63.05,,71.884,,89.2308,,,72.25,72.748,146.3645,221.6774,"7,598.7097 ",799.3125 ,617.7878 ,851.7980 ,0.8297,7.8418,100.1675,100.0,99.6225,99.91,99.67,100.7825,94.78,100.48,101.125,94.59,100.1825,106.79,99.5475,98.925,100.415,100.5,100.1175,93.98,100.4325,100.0,100.695,100.0,100.0,100.2875,100.7225,99.94,50.0,100.835,112.14,101.0,101.37,99.745,101.67,"4,918.7097 ",1.9974,"2,095.9534 ","1,416.8474 ","1,392.9039 ","2,843.3149 ","57,330.0645 ","8,417.0645 ",6.3365,689.7595 ,"2,198.1613 ",106.7696,78.5229,91.9999,"3,606.3871 ","3,691.9355 ",-0.6765,609.5132 ,"2,019.9661 ","1,066.0774 ",1.4094,96.1153,0.2913 ,"1,321.4758 ",68.85,63.5719,1.2199,-0.5225,"4,270.9677 ","1,500.0000 ",-0.5888,"1,243.6246 ",276.8102,15.6265,14.2597,10.9447,90.7745,1.9371,19.5161,47.0323,2.2298,52.9185,59.9952,1.3821,2.9415,3.3301,50.0,870.3489 ,803.0687 ,3.2117,3.2427,"2,520.7786 ",2.1872,780.0000 
2018-02-01,3.4199,-0.275,3.2211,1.8731 ,6.3154,"3,283.3718 ",2.6043,0.0435,0.026,0.0404,-0.0184,0.0693,0.0246,0.0282,-0.0138,6.3241,"14,618.8214 ","12,357.9286 ","4,154.7817 ","2,029.6429 ",,27.0,51.7,64.0,76.9333,53.14,62.99,66.24,,54.4867,58.8333,,64.4,,83.8462,,,73.5,63.65,137.2379,226.75,"7,859.5238 ",839.6250 ,554.7864 ,859.5667 ,0.6183,7.796,99.7863,100.0,98.97,99.91,99.7338,100.415,94.78,100.1775,100.5863,94.59,100.1988,106.79,98.7863,98.125,100.145,100.5,99.915,93.98,100.295,100.0,100.5138,100.0,99.9413,100.3438,100.2613,99.94,50.0,100.9875,112.14,100.7875,101.37,99.8563,101.67,"4,210.7143 ",2.0929,"2,076.2752 ","1,409.7145 ","1,373.0973 ","2,831.9850 ","56,545.7917 ","8,253.7887 ",6.3595,647.9286 ,"2,340.8929 ",76.2256,53.6639,65.8222,"3,649.2857 ","3,750.0000 ",-0.6696,620.8929 ,"2,149.3250 ","1,079.9821 ",1.4346,98.1886,0.2871 ,"1,371.6000 ",65.6118,62.1754,1.2345,-0.5241,"4,247.1825 ","1,500.0000 ",-0.5911,"1,123.7143 ",275.7221,15.4622,14.757,7.8857,89.7048,1.9662,18.806,30.025,2.7821,25.85,45.2143,1.3963,3.0686,2.7961,47.8571,900.4861 ,817.7089 ,3.2855,3.0846,"2,439.5943 ",2.2779,781.6786 
2018-03-01,3.2864,-0.2713,4.1697,2.1786 ,6.3119,"3,245.1130 ",2.6064,0.0472,0.0237,0.0329,-0.0341,0.0887,0.0086,-0.0136,-0.0968,6.3237,"20,247.2258 ","18,480.4839 ","4,036.1398 ","2,080.0000 ",,53.7531,50.7778,75.0,78.918,57.52,70.184,69.196,,64.36,50.0,,69.394,,84.2063,62.5,40.0,79.2,69.342,132.3728,222.9677,"7,862.9032 ",808.9040 ,553.1309 ,848.6400 ,0.8144,7.795,99.405,100.0,98.3175,99.91,99.7975,100.0475,94.78,99.875,100.0475,94.59,100.215,106.79,98.025,97.325,99.875,100.5,99.7125,93.98,100.1575,100.0,100.3325,100.0,99.8825,100.4,99.8,99.94,50.0,101.14,112.14,100.575,101.37,99.9675,101.67,"3,885.4839 ",2.0253,"1,987.0273 ","1,365.7018 ","1,313.6582 ","2,674.4481 ","56,624.5323 ","8,679.9032 ",6.2035,652.3226 ,"2,284.0645 ",142.51,64.7212,109.2457,"3,574.6452 ","3,709.6774 ",-0.694,572.1226 ,"1,993.5054 ","1,072.1468 ",1.4598,99.9043,0.2714 ,"1,296.7849 ",66.5996,62.9177,1.2336,-0.5536,"4,180.5376 ","1,500.0000 ",-0.7056,"1,150.4065 ",275.8174,15.7611,14.4139,6.0504,89.8774,2.0167,72.2581,4.2113,29.4548,-32.4831,43.3524,1.3976,3.3699,2.3662,40.0,972.8838 ,829.5504 ,3.3767,3.271,"2,447.9563 ",2.2709,781.3226 
2018-04-01,3.1715,-0.2701,4.4455,2.3482 ,6.2918,"3,119.8450 ",2.6406,-0.0439,0.0375,0.0073,-0.0174,0.2686,-0.0674,0.0408,-0.1095,6.3022,"14,062.4667 ","14,528.2333 ","3,954.3750 ","2,008.3333 ",,75.1429,84.9286,74.0,79.135,59.695,72.7033,73.62,,67.47,60.475,,69.35,,76.9388,63.75,41.25,79.5,70.7375,135.9072,196.5556,"7,858.1111 ",750.0625 ,568.6396 ,824.6625 ,1.0886,7.7322,99.432,100.0,98.816,99.91,99.258,100.03,94.78,100.1,101.862,94.59,100.518,106.79,100.124,97.886,100.022,100.5,99.91,93.98,100.08,100.0,99.93,100.0,99.684,100.752,100.254,99.94,50.0,101.17,112.14,101.366,101.37,99.978,101.67,"4,061.6667 ",2.0892,"1,973.4476 ","1,345.5056 ","1,269.8694 ","2,632.3000 ","55,877.5167 ","8,455.0500 ",6.1183,642.4333 ,"2,154.8667 ",144.0664,98.0749,122.027,"3,535.4000 ","3,661.6667 ",-0.6679,539.7733 ,"1,861.3711 ","1,068.3033 ",1.4858,98.5506,0.2846 ,"1,197.3222 ",71.4744,66.293,1.2269,-0.5314,"4,127.8333 ","1,500.0000 ",-0.5822,"1,128.7133 ",276.0239,15.5366,14.2964,7.6333,90.3355,2.0511,65.3567,-20.375,13.5733,-82.1592,35.7008,1.406,3.6281,2.31,40.0,930.2633 ,823.0031 ,3.6252,3.6647,"2,460.3961 ",2.1921,726.1333 
2018-05-01,3.1403,-0.27,3.2137,2.3355 ,6.3651,"3,147.3161 ",2.5995,-0.0501,0.0411,0.1482,-0.0195,0.0672,0.0974,0.0433,-0.0606,6.3732,"13,669.1613 ","13,516.8065 ","4,133.4032 ","1,901.9355 ",,75.6667,89.3333,64.25,79.6375,59.134,76.518,72.482,,69.55,56.4,76.6075,71.3275,,83.8889,71.8,45.6,81.8,72.28,142.2683,193.2581,"8,045.1613 ",770.5550 ,600.5334 ,845.5000 ,1.1632,7.5398,107.2225,100.0,94.605,99.91,99.8425,100.285,94.78,100.93,100.9625,94.59,100.7375,106.79,99.19,97.3225,100.02,100.5,99.305,93.98,99.9225,100.0,100.9225,100.0,99.23,100.425,100.1275,99.94,50.0,99.9975,112.14,101.4675,101.37,100.0325,101.67,"4,467.7419 ",2.2052,"2,060.3272 ","1,375.9766 ","1,334.0495 ","2,704.9016 ","57,541.6774 ","8,464.3871 ",6.3142,702.6935 ,"2,212.4194 ",166.9033,62.3412,122.0762,"3,696.0000 ","3,669.3548 ",-0.67,544.4194 ,"2,032.9742 ","1,076.7435 ",1.5118,98.3355,0.2903 ,"1,225.7581 ",77.0123,69.9871,1.1815,-0.4669,"4,310.2419 ","1,500.0000 ",-0.5696,"1,291.6129 ",273.2585,15.72,14.2545,9.7113,93.3588,2.0968,41.9839,-30.5468,-3.8452,-93.2371,18.6613,1.346,3.8585,2.3106,40.0,"1,026.3492 ",887.0898 ,3.3032,3.1652,"2,464.2526 ",2.253,722.5806 
2018-06-01,3.2224,-0.2685,3.8694,2.3297 ,6.4692,"2,978.6127 ",2.5825,-0.0167,-0.0446,0.0224,-0.0162,0.1123,0.0532,-0.1091,-0.0171,6.4553,"13,624.6667 ","11,723.9333 ","4,178.8444 ","1,853.3333 ",,66.1429,87.5,61.2,78.566,60.4725,74.8725,68.4225,,67.18,44.625,73.3733,71.108,,84.3878,69.0,41.75,83.0,72.98,142.6342,204.5222,"8,048.8889 ",805.6660 ,698.9362 ,854.8500 ,1.4189,7.5341,102.1125,100.0,98.6825,99.91,99.935,99.995,94.78,100.24,100.26,94.59,101.0025,106.79,99.89,97.34,100.0375,100.5,98.32,93.98,99.8625,100.0,100.7625,100.0,99.9075,100.0825,100.025,99.94,50.0,100.9975,112.14,101.6575,101.37,99.9825,101.67,"4,321.6667 ",2.0716,"2,077.1661 ","1,379.5257 ","1,330.6530 ","2,761.5269 ","56,162.4167 ","8,169.0100 ",6.4919,741.1889 ,"2,238.8667 ",136.8462,56.2465,103.3573,"3,718.3333 ","3,700.0000 ",-0.6979,518.2111 ,"2,092.1611 ","1,093.8211 ",1.5378,99.0911,0.2962 ,"1,224.8306 ",75.7626,67.203,1.1676,-0.3716,"4,388.0000 ","1,500.5556 ",-0.6532,"1,348.9778 ",272.5872,15.8809,14.084,10.1133,94.3414,2.0678,-29.2617,-32.4711,-16.4278,-84.6578,8.3622,1.329,3.7091,2.2853,41.7333,"1,037.0428 ",911.3746 ,3.4644,3.2827,"2,400.5246 ",2.1784,723.6333 
