指标名称,1年期国债收益率,EURIBOR:6个月,GC001:收盘价,LIBOR:美元:3个月,USDCNH:即期汇率,上证综合指数,中国:CPI:当月同比,中国:M2:同比,中国:PPI:全部工业品:当月同比,中国:SHIBOR:隔夜,中国:iCPI:交通和通信:日环比,中国:iCPI:其他用品和服务:日环比,中国:iCPI:医疗保健:日环比,中国:iCPI:居住:日环比,中国:iCPI:总指数:日环比,中国:iCPI:教育文化和娱乐:日环比,中国:iCPI:生活用品及服务:日环比,中国:iCPI:衣着:日环比,中国:iCPI:食品烟酒:日环比,中国:中间价:美元兑人民币,中国:互联网搜索指数:找工作,中国:互联网搜索指数:招聘,"中国:价格:螺纹钢(HRB400,20mm)",中国:出厂价:石油焦(2#B):武汉石化,中国:出口金额:当月同比,中国:华东:开工率:聚氯乙烯:下游,中国:华北:开工率:聚氯乙烯:下游,中国:华南:开工率:聚氯乙烯:下游,中国:工业增加值:规模以上工业企业:当月同比,中国:开工率:乙二醇(非乙烯法),中国:开工率:产能(100-200万吨):焦化企业(230家),中国:开工率:产能(100-200万吨):焦化企业(230家).1,中国:开工率:产能(<100万吨):焦化企业(230家),中国:开工率:产能(>200万吨):焦化企业(230家),中国:开工率:产能(>200万吨):焦化企业(230家).1,中国:开工率:尿素,中国:开工率:汽车轮胎(全钢胎),中国:开工率:汽车轮胎(半钢胎),中国:开工率:甲醇,中国:开工率:电炉,中国:开工率:石油沥青装置,中国:开工率:纯碱,中国:开工率:线材:主要钢厂,中国:开工率:聚氯乙烯,中国:开工率:聚氯乙烯:上游,中国:开工率:聚苯乙烯,中国:开工率:聚苯乙烯泡沫,中国:开工率:苯乙烯,中国:开工率:螺纹钢:主要钢厂,中国:水泥价格指数,"中国:现货价(到岸价):焦煤(峰景矿,A:10.5%,V:21.5%,S:0.61%,G:87,Y:19,Mt:10%,CSR74,澳大利亚产)",中国:社会消费品零售总额:当月同比,中国:社会融资规模:当月值,中国:经销价:汽油(93#IV):成都中石化,中国:进口金额:当月同比,中国出口集装箱运价指数:综合指数,中国进口原油运价指数:综合指数,中国进口干散货运价指数:综合指数,中国进口干散货运价指数:综合指数.1,中国进口集装箱运价指数:综合指数,中国香港:政府债券收益率:3月,中间价:欧元兑人民币,义乌中国小商品指数:五金及电料类:价格指数,义乌中国小商品指数:五金及电料类:出口价格指数,义乌中国小商品指数:体育娱乐用品类:价格指数,义乌中国小商品指数:体育娱乐用品类:出口价格指数,义乌中国小商品指数:出口价格指数,义乌中国小商品指数:场内价格指数,义乌中国小商品指数:场内价格指数.1,义乌中国小商品指数:工艺品类:价格指数,义乌中国小商品指数:工艺品类:出口价格指数,义乌中国小商品指数:总价格指数,义乌中国小商品指数:护理及美容用品类:价格指数,义乌中国小商品指数:护理及美容用品类:出口价格指数,义乌中国小商品指数:文化办公用品类:价格指数,义乌中国小商品指数:文化办公用品类:出口价格指数,义乌中国小商品指数:日用品类:价格指数,义乌中国小商品指数:日用品类:出口价格指数,义乌中国小商品指数:服装服饰类:价格指数,义乌中国小商品指数:服装服饰类:出口价格指数,义乌中国小商品指数:玩具类:价格指数,义乌中国小商品指数:玩具类:出口价格指数,义乌中国小商品指数:电子电器类:价格指数,义乌中国小商品指数:电子电器类:出口价格指数,义乌中国小商品指数:箱包类:价格指数,义乌中国小商品指数:箱包类:出口价格指数,义乌中国小商品指数:网上价格指数,义乌中国小商品指数:订单价格指数,义乌中国小商品指数:辅料和包装类:价格指数,义乌中国小商品指数:辅料和包装类:出口价格指数,义乌中国小商品指数:针、纺织品类:出口价格指数,义乌中国小商品指数:钟表眼镜类:价格指数,义乌中国小商品指数:钟表眼镜类:出口价格指数,义乌中国小商品指数:鞋类:价格指数,义乌中国小商品指数:鞋类:出口价格指数,义乌中国小商品指数:首饰类:价格指数,义乌中国小商品指数:首饰类:出口价格指数,出厂价:液化气(汽运):荆门石化,加拿大:基准债券收益率:5年,南华工业品指数,南华综合指数,南华能化指数,南华金属指数,印尼:日用商品现价:咖啡:棉兰,印尼:日用商品现价:天然棕榈油:棉兰,印度:国债收益率:3月,原油运输指数(BDTI),唐山:市场价(不含税):废钢(6-8mm),固定资产投资完成额:制造业:累计同比,固定资产投资完成额:基础设施建设:累计同比,固定资产投资完成额:累计同比,地缘政治威胁指数,地缘政治行为指数,地缘政治风险指数,山东:价格:方坯(Q235),山东:库提价:港口内贸燃料油(4#船用),德国:上市联邦证券利率期限结构:1年期,成品油运输指数(BCTI),房地产开发投资完成额:累计同比,收盘价:焦炭,收盘价:美元兑韩元,新加坡:国库券收益率:6个月,日元指数,日本:企业债有效收益率:综合,日本:国债收益率:6月,期货收盘价(活跃合约):焦煤,期货结算价(活跃合约):IPE布油,期货结算价(活跃合约):NYMEX轻质原油,欧元兑美元,欧元区:公债收益率:即期利率收益率曲线:所有债券:6个月,"武汉:价格:热轧板卷(Q235B,3.0mm)","河南:车板价:焦煤(A≤10%,V:25-27%,S≤0.5%,G>75,Mt:8%,平顶山产)",法国:国债收益率:1个月,波罗的海干散货指数(BDI),泰国:债券市场协会指数:总收益:政府债券指数,温州指数:温州地区民间融资综合利率,温州指数:温州地区民间融资综合利率:社会直接融资利率,美元兑日元,美元指数,美国:5年期盈亏平衡通胀率:非季调,花旗中国经济意外指数,花旗十国集团经济意外指数,花旗新兴市场经济意外指数,花旗欧洲经济意外指数,花旗美国经济意外指数,英镑兑美元,菲律宾:国债收益率:6个月,越南:国债收益率:1年,运价:液化气(压力货):华南-海防港,远东干散货指数(FDI):综合指数,远东干散货指数(FDI):运价指数,银行间同业拆借加权利率:7天,银行间质押式回购加权利率:7天,韩国:KOSPI指数,韩国:国债收益率:3年,黎城:价格(干基含税):铁精粉(66%)
2017-04-01,3.0208,-0.2476,3.0634,1.1591,6.8874,,1.2,9.8,6.4,2.5641,-0.0127,0.0231,0.026,-0.0179,-0.0297,0.0647,0.0327,0.0823,-0.1342,6.8863,,,,,6.64,,74.2,78.0,6.5,61.5,75.0375,75.0375,72.42,81.9775,81.9775,60.8275,67.36,69.2633,,,51.85,,71.4975,,94.7692,,,62.0,74.7025,107.9389,230.175,10.7,19559.0,,11.37,804.2375,752.7129,886.4092,886.4092,954.0825,0.3647,7.3829,98.812,100.0,97.712,99.91,99.944,100.43,100.43,100.296,94.78,100.19,101.624,94.59,100.616,106.79,99.424,97.34,100.594,100.5,99.986,93.98,100.084,100.0,99.99,100.0,99.8,99.928,100.044,99.94,50.0,100.836,112.14,101.966,101.37,99.758,101.67,,1.0507,,,,,,,6.0073,793.6917,,4.9,18.21,8.9,124.871,101.2687,115.1023,,,-0.819,657.5917,9.3,,,1.1743,103.15,0.2623,-0.1438,,53.9723,51.2367,1.0716,-0.4697,,,-0.5424,,264.3654,15.9803,14.2963,10.1612,100.0568,1.7483,37.5733,29.4,33.5367,46.3517,21.0717,1.2641,2.6703,3.9666,44.5,,,3.1749,3.41,,1.6798,836.5
2017-05-01,3.4393,-0.2509,3.4681,1.1847,6.8746,,1.5,9.1,5.5,2.7336,0.0028,0.0338,-0.0171,-0.0218,-0.0358,0.0757,0.0203,-0.0085,-0.1278,6.8814,,,,,7.61,,72.8571,76.1429,6.5,53.75,74.2475,74.2475,73.0575,78.875,78.875,57.4675,62.58,59.6725,,,53.3,,72.458,,89.6703,,,58.6667,73.716,110.0551,171.3145,10.7,17812.0,,13.98,837.7225,654.657,745.6031,745.6031,,0.3371,7.6095,99.24,100.0,96.9875,99.91,99.31,100.5325,100.5325,100.3525,94.95,100.275,101.4775,94.59,104.025,106.79,100.22,97.44,100.6875,100.5,100.035,94.6625,100.52,100.0,99.5575,100.0,99.705,99.9075,100.2525,99.94,54.09,101.255,112.14,101.1675,101.37,99.7175,101.67,,0.981,,,,,,,6.2709,776.6048,,5.1,16.66,8.6,100.8901,98.8603,101.3775,,,-0.7445,545.5887,8.8,,,1.2003,100.5565,0.2748,-0.1254,,51.59,48.7677,1.1062,-0.4906,,,-0.5797,972.5484,264.7681,15.4823,13.7916,12.2537,98.1892,1.7452,32.7871,12.9065,27.2371,61.3661,-27.5306,1.2923,2.6723,3.8756,44.5,,,3.2295,3.265,,1.6909,700.6452
2017-06-01,3.5315,-0.2666,4.0103,1.2612,6.8029,,1.5,9.1,5.5,2.7872,-0.0197,0.0143,-0.0001,-0.0146,-0.026,0.0986,-0.009,-0.012,-0.0955,6.8026,,,,,10.28,,70.75,77.4375,7.6,50.6,77.894,77.894,74.88,84.604,84.604,59.36,66.034,66.124,,,58.84,,74.2025,,91.3462,,,66.8,76.81,109.1617,154.7833,11.0,25886.0,,16.97,846.016,610.3237,667.902,667.902,,0.301,7.6339,99.9475,100.0,97.375,99.91,98.9675,100.24,100.24,100.5725,96.9925,100.2675,102.055,94.59,105.2575,106.79,100.2275,98.2075,100.91,100.5,100.0325,99.165,100.41,99.92,99.405,100.0,99.6075,100.2775,100.0,99.94,69.2,101.215,112.14,101.7375,101.37,99.7125,100.9475,,1.0853,,,,,,,6.274,700.5,,5.5,16.85,8.6,113.1389,146.7019,126.9445,,,-0.7273,543.9333,8.5,,,1.2264,101.0097,0.2903,-0.1039,996.9,47.7323,45.2813,1.1229,-0.5093,,,-0.6471,858.2667,267.6352,15.4373,13.7527,10.9315,97.0041,1.6343,17.8733,-12.8633,9.6933,28.5067,-60.8167,1.2801,2.3358,3.573,44.5,,,3.3392,3.4338,,1.6695,681.7667
2017-07-01,3.425,-0.2724,3.8481,1.3073,6.7705,,1.4,8.9,5.5,2.6779,0.033,0.0198,0.0665,-0.0276,-0.0222,0.0262,0.0052,-0.0175,-0.0884,6.7643,,,,,6.34,,68.3889,73.0556,6.4,60.75,77.48,77.48,74.3925,83.7425,83.7425,61.92,60.1725,61.99,,,54.4,,72.785,,90.5983,,,74.75,77.77,107.3671,171.3226,10.4,21188.0,,11.3,865.795,613.5723,696.8494,696.8494,,0.3245,7.792,98.552,100.0,97.278,99.91,98.222,100.658,100.658,100.444,94.266,100.28,102.128,94.59,105.452,106.79,103.18,97.484,100.498,100.5,99.976,96.072,100.416,99.834,98.89,100.0,99.312,99.888,100.398,99.94,67.14,100.896,112.14,101.198,101.37,99.732,101.546,,1.5139,,,,,,,6.1888,648.4839,,4.8,16.67,8.3,124.4309,72.3156,101.598,,,-0.7019,556.2903,7.9,,,1.2524,99.0527,0.3058,-0.1025,,49.1652,46.7277,1.1535,-0.5088,,,-0.6012,906.3548,268.6506,15.5919,14.3532,12.3268,94.8965,1.6406,19.8871,-15.2613,14.4677,28.3871,-55.7774,1.3009,2.8622,3.3106,44.5,,,3.2647,3.3171,,1.7379,677.4516
2017-08-01,3.3582,-0.2715,4.1913,1.3144,6.678,,1.8,8.6,6.3,2.816,0.0107,0.0536,0.0333,-0.0165,-0.0131,0.0826,0.0123,0.0404,-0.0876,6.6739,,,,,4.88,,71.6111,66.2778,6.0,72.6,75.02,75.02,75.1875,84.8225,84.8225,60.71,64.4575,63.095,,,60.12,,73.154,,83.8462,,,77.4,75.534,106.4539,201.3226,10.1,20486.0,,13.88,855.63,523.8871,877.1316,877.1316,997.402,0.3855,7.8844,100.095,100.0,97.17,99.91,99.0125,100.3575,100.3575,100.415,94.4325,100.3525,102.07,94.59,107.2275,106.79,100.455,98.4075,100.46,100.5,99.82,94.19,100.35,99.9325,100.4,100.0,99.225,100.87,100.41,99.94,50.6475,101.8975,112.14,101.02,101.37,99.7675,101.6675,,1.5126,,,,,,,6.1246,628.9677,,4.5,16.09,7.8,156.3584,109.7509,137.1104,,,-0.7374,546.3065,7.9,,,1.2788,100.359,0.2687,-0.1276,,51.7587,48.1477,1.1822,-0.53,,,-0.6189,,271.3567,15.439,14.2545,9.7908,93.1558,1.6129,30.4935,-5.9452,17.6484,15.6161,-33.3903,1.2956,2.7358,3.441,44.5,,,3.4145,3.4957,,1.7792,750.0
2017-09-01,3.4505,-0.2726,5.0638,1.323,6.5685,,1.6,9.0,6.9,2.7443,0.0239,0.0385,0.0485,0.0044,0.0039,0.0728,0.0304,0.0534,-0.0587,6.5632,,,,,7.91,,72.7143,69.0714,6.6,81.0,73.204,73.204,75.53,85.68,85.68,56.99,61.496,66.06,,,66.75,,73.4525,,82.4176,,,77.75,76.415,110.4012,209.95,10.3,25439.0,,19.27,822.568,534.0422,,,947.175,0.3193,7.8163,99.7075,100.0,98.4825,99.91,99.1375,100.5025,100.5025,100.925,94.755,100.4625,100.015,94.59,101.8175,106.79,102.0575,98.755,100.3725,100.5,100.0625,93.9925,100.4825,100.0425,101.1,100.0,99.69,100.74,100.375,99.94,50.04,101.7175,112.14,101.81,101.37,99.73,101.67,,1.7387,,,,,,,6.092,737.1222,,4.2,15.88,7.5,146.3559,86.4564,118.7311,,,-0.7653,617.7556,8.1,,,1.3049,98.6748,0.2528,-0.1575,,55.1946,49.7592,1.1909,-0.5306,,,-0.6743,,273.849,15.8117,13.9583,10.7584,92.3233,1.6767,15.4044,9.1211,18.3033,28.6722,-14.7889,1.331,2.6088,3.9688,44.5,,,3.4987,3.4696,,1.7823,773.0
2017-10-01,3.4867,-0.2739,5.2221,1.3605,6.6244,,1.9,8.9,6.9,2.7021,-0.0879,0.0754,0.0272,-0.0191,-0.0216,0.0616,0.0748,0.0089,-0.0699,6.6228,,,,,6.26,,62.0,74.5,6.2,82.3333,66.6525,66.6525,71.29,79.32,79.32,53.3133,66.04,68.2333,,,65.6667,,73.6575,,84.359,,,74.0,75.9125,115.2503,193.6774,10.0,15861.0,,17.36,773.4867,774.2216,,,915.1867,0.5235,7.7906,100.146,100.0,97.456,99.91,99.226,100.434,100.434,100.714,94.78,100.244,100.512,94.59,100.704,106.79,100.436,98.038,100.332,100.5,100.212,93.98,101.288,100.002,100.768,100.0,100.144,100.756,100.448,99.94,50.002,101.694,112.14,101.558,101.37,99.784,101.67,,1.719,,,,,,,6.0871,860.7527,,4.1,15.85,7.3,109.5241,71.2401,91.915,,,-0.7803,564.3978,7.8,,,1.3309,97.5982,0.277,-0.1662,,57.5691,51.6927,1.175,-0.5379,,,-0.6168,,274.7548,15.6303,15.0,12.9127,93.7344,1.733,-18.072,28.8763,18.9323,53.3333,11.5538,1.3201,2.6232,3.7644,44.5,,,3.3193,3.4345,,1.9984,723.1613
2017-11-01,3.6105,-0.2743,3.6853,1.4334,6.6258,,1.7,9.1,5.8,2.7249,-0.0186,-0.0082,0.0281,-0.011,-0.0288,-0.0371,0.0033,0.0348,-0.0797,6.6176,,,,,11.51,,63.875,77.5,6.1,68.2,63.6075,63.6075,65.7625,73.3925,73.3925,55.642,67.705,69.95,,,61.0,,70.136,,87.3077,,,72.0,72.146,124.651,190.3667,10.2,22956.0,,17.9,785.8575,790.353,,,896.306,0.6998,7.7633,99.825,100.0,98.1975,99.91,99.4525,100.36,100.36,100.765,94.78,100.3075,101.14,94.59,99.99,106.79,99.6125,98.6025,100.195,100.5,100.1875,93.98,100.47,100.0,101.68,100.0,99.885,99.245,100.3875,99.955,50.0,101.72,112.14,101.1375,101.37,99.76,101.67,,1.6437,,,,,,,6.1114,813.3333,,4.1,15.83,7.2,105.4186,80.0903,93.2536,,,-0.787,575.3,7.5,,,1.3569,97.5583,0.2567,-0.2142,,62.7833,56.8917,1.1743,-0.5821,,,-0.6218,,274.6498,15.4417,14.2323,12.8102,93.9726,1.7503,-24.1033,41.78,13.93,66.0367,47.5633,1.3226,2.8467,3.9375,47.6833,,936.9967,3.4171,3.4427,,2.1523,710.6667
2017-12-01,3.7501,-0.2713,5.4092,1.6108,6.5868,,1.8,8.1,4.9,2.672,0.0282,0.0462,0.0831,0.0013,-0.0008,0.061,0.0143,-0.002,-0.0614,6.5922,,,,,10.73,,61.7778,79.1667,6.2,53.25,68.184,68.184,70.074,66.49,66.49,46.1775,67.018,67.164,,72.15,61.25,,71.33,,89.6581,,,72.5,69.735,146.3442,216.3226,9.4,18103.0,,4.84,766.946,631.7394,916.881,916.881,875.2475,0.9119,7.803,100.508,100.0,99.082,99.91,99.21,100.226,100.226,100.214,94.78,100.194,100.736,94.59,100.726,106.79,99.342,98.478,100.184,100.5,100.202,93.98,100.312,100.0,100.848,100.0,99.99,99.092,100.16,99.952,50.0,100.812,112.14,101.122,101.37,99.68,101.67,,1.7448,,,,,,,6.1681,804.6437,,4.8,14.93,7.2,98.7783,64.527,84.6137,,,-0.7819,692.9384,7.0,,,1.383,96.8623,0.2771,-0.1672,,64.0755,58.1671,1.1844,-0.6078,,,-1.0229,,274.8387,15.4926,14.6129,12.9121,93.3427,1.771,-0.671,50.5532,1.3137,58.9427,71.4984,1.3407,3.1543,3.6834,50.0,,917.2648,3.454,3.6279,,2.1018,746.129
2018-01-01,3.574,-0.2742,3.3489,1.7333,6.4263,,1.5,8.6,4.3,2.6523,0.0135,0.0211,-0.0442,-0.0179,-0.0213,0.1238,0.0097,0.0178,-0.1016,6.4367,,,,,10.65,,54.2222,79.2778,15.43,60.75,75.355,75.355,76.4375,76.8225,76.8225,47.168,66.3375,69.695,,69.87,63.05,,71.884,,89.2308,,,72.25,72.748,146.3645,221.6774,9.55,31417.0,,37.66,799.3125,617.7878,803.0687,803.0687,851.798,0.8297,7.8418,100.1675,100.0,99.6225,99.91,99.67,100.51,100.51,100.7825,94.78,100.48,101.125,94.59,100.1825,106.79,99.5475,98.925,100.415,100.5,100.1175,93.98,100.4325,100.0,100.695,100.0,100.0,100.2875,100.7225,99.94,50.0,100.835,112.14,101.0,101.37,99.745,101.67,,1.9974,,,,,,,6.3365,689.7595,,4.55,13.14,7.55,106.7696,78.5229,91.9999,,,-0.6765,609.5132,8.45,,,1.4094,96.1153,0.2913,-0.1406,,68.85,63.5719,1.2199,-0.5225,,,-0.5888,,276.8102,15.6265,14.2597,10.9447,90.7745,1.9371,19.5161,47.0323,2.2298,52.9185,59.9952,1.3821,2.9415,3.3301,50.0,870.3489,803.0687,3.2117,3.2427,,2.1872,780.0
2018-02-01,3.4199,-0.275,3.2211,1.8731,6.3154,,2.9,8.8,3.7,2.6043,0.0435,0.026,0.0404,-0.0184,0.0118,0.0693,0.0246,0.0282,-0.0138,6.3241,,,,,43.5,,27.0,51.7,-2.12,64.0,79.5267,79.5267,76.9333,80.0367,80.0367,53.14,62.99,66.24,,54.4867,58.8333,,64.4,,83.8462,,,73.5,63.65,137.2379,226.75,9.7,12064.0,,6.59,839.625,554.7864,817.7793,817.7793,859.5667,0.6183,7.796,99.7863,100.0,98.97,99.91,99.7338,100.26,100.26,100.415,94.78,100.1775,100.5863,94.59,100.1988,106.79,98.7863,98.125,100.145,100.5,99.915,93.98,100.295,100.0,100.5138,100.0,99.9413,100.3438,100.2613,99.94,50.0,100.9875,112.14,100.7875,101.37,99.8563,101.67,,2.0929,,,,,,,6.3595,647.9286,,4.3,11.34,7.9,76.2256,53.6639,65.8222,,,-0.6696,620.8929,9.9,,,1.4346,98.1886,0.2871,-0.1562,,65.6118,62.1754,1.2345,-0.5241,,,-0.5911,,275.7221,15.4622,14.757,7.8857,89.7048,1.9662,18.806,30.025,2.7821,25.85,45.2143,1.3963,3.0686,2.7961,47.8571,900.4861,817.7089,3.2855,3.0846,,2.2779,781.6786
2018-03-01,3.2864,-0.2713,4.1697,2.1786,6.3119,,2.1,8.2,3.1,2.6064,0.0472,0.0237,0.0329,-0.0341,-0.0196,0.0887,0.0086,-0.0136,-0.0968,6.3237,,,,,-2.98,,53.7531,50.7778,6.0,75.0,79.232,79.232,78.918,77.068,77.068,57.52,70.184,69.196,,64.36,50.0,,69.394,,84.2063,62.5,40.0,79.2,69.342,132.3728,222.9677,10.1,17091.0,,14.79,808.904,553.1309,829.5504,829.5504,848.64,0.8144,7.795,99.405,100.0,98.3175,99.91,99.7975,100.01,100.01,100.0475,94.78,99.875,100.0475,94.59,100.215,106.79,98.025,97.325,99.875,100.5,99.7125,93.98,100.1575,100.0,100.3325,100.0,99.8825,100.4,99.8,99.94,50.0,101.14,112.14,100.575,101.37,99.9675,101.67,,2.0253,,,,,,,6.2035,652.3226,,3.8,8.34,7.5,142.51,64.7212,109.2457,,,-0.694,572.1226,10.4,,,1.4598,99.9043,0.2714,-0.1588,,66.5996,62.9177,1.2336,-0.5536,,,-0.7056,,275.8174,15.7611,14.4139,6.0504,89.8774,2.0167,72.2581,4.2113,29.4548,-32.4831,43.3524,1.3976,3.3699,2.3662,40.0,972.8838,829.5504,3.3767,3.271,,2.2709,781.3226
2018-04-01,3.1715,-0.2701,4.4455,2.3482,6.2918,,1.8,8.3,3.4,2.6406,-0.0439,0.0375,0.0073,-0.0174,-0.0145,0.2686,-0.0674,0.0408,-0.1095,6.3022,,,,,11.91,,75.1429,84.9286,7.0,74.0,78.8375,78.8375,79.135,75.15,75.15,59.695,72.7033,73.62,,67.47,60.475,,69.35,,76.9388,63.75,41.25,79.5,70.7375,135.9072,196.5556,9.4,22243.0,,22.28,750.0625,568.6396,823.0031,823.0031,824.6625,1.0886,7.7322,99.432,100.0,98.816,99.91,99.258,100.202,100.202,100.03,94.78,100.1,101.862,94.59,100.518,106.79,100.124,97.886,100.022,100.5,99.91,93.98,100.08,100.0,99.93,100.0,99.684,100.752,100.254,99.94,50.0,101.17,112.14,101.366,101.37,99.978,101.67,,2.0892,,,,,,,6.1183,642.4333,,4.8,7.63,7.0,144.0664,98.0749,122.027,,,-0.6679,539.7733,10.3,,,1.4858,98.5506,0.2846,-0.1475,,71.4744,66.293,1.2269,-0.5314,,,-0.5822,,276.0239,15.5366,14.2964,7.6333,90.3355,2.0511,65.3567,-20.375,13.5733,-82.1592,35.7008,1.406,3.6281,2.31,40.0,930.2633,823.0031,3.6252,3.6647,,2.1921,726.1333
2018-05-01,3.1403,-0.27,3.2137,2.3355,6.3651,,1.8,8.3,4.1,2.5995,-0.0501,0.0411,0.1482,-0.0195,-0.0015,0.0672,0.0974,0.0433,-0.0606,6.3732,,,,,11.9,,75.6667,89.3333,6.8,64.25,76.1675,76.1675,79.6375,79.1675,79.1675,59.134,76.518,72.482,,69.55,56.4,76.6075,71.3275,,83.8889,71.8,45.6,81.8,72.28,142.2683,193.2581,8.5,11234.0,,26.15,770.555,600.5334,887.0898,887.0898,845.5,1.1632,7.5398,107.2225,100.0,94.605,99.91,99.8425,101.41,101.41,100.285,94.78,100.93,100.9625,94.59,100.7375,106.79,99.19,97.3225,100.02,100.5,99.305,93.98,99.9225,100.0,100.9225,100.0,99.23,100.425,100.1275,99.94,50.0,99.9975,112.14,101.4675,101.37,100.0325,101.67,,2.2052,,,,,,,6.3142,702.6935,,5.2,5.02,6.1,166.9033,62.3412,122.0762,,,-0.67,544.4194,10.2,,,1.5118,98.3355,0.2903,-0.1337,,77.0123,69.9871,1.1815,-0.4669,,,-0.5696,,273.2585,15.72,14.2545,9.7113,93.3588,2.0968,41.9839,-30.5468,-3.8452,-93.2371,18.6613,1.346,3.8585,2.3106,40.0,,887.0898,3.3032,3.1652,,2.253,722.5806
2018-06-01,3.2224,-0.2685,3.8694,2.3297,6.4692,,1.9,8.0,4.7,2.5825,-0.0167,-0.0446,0.0224,-0.0162,-0.0037,0.1123,0.0532,-0.1091,-0.0171,6.4553,,,,,10.7,,66.1429,87.5,6.0,61.2,73.214,73.214,78.566,76.118,76.118,60.4725,74.8725,68.4225,,67.18,44.625,73.3733,71.108,,84.3878,69.0,41.75,83.0,72.98,142.6342,204.5222,9.0,20373.0,,13.78,805.666,698.9362,911.5506,911.5506,854.85,1.4189,7.5341,102.1125,100.0,98.6825,99.91,99.935,100.56,100.56,99.995,94.78,100.24,100.26,94.59,101.0025,106.79,99.89,97.34,100.0375,100.5,98.32,93.98,99.8625,100.0,100.7625,100.0,99.9075,100.0825,100.025,99.94,50.0,100.9975,112.14,101.6575,101.37,99.9825,101.67,,2.0716,,,,,,,6.4919,741.1889,,6.8,3.31,6.0,136.8462,56.2465,103.3573,,,-0.6979,518.2111,9.7,,,1.5378,99.0911,0.2962,-0.1276,,75.7626,67.203,1.1676,-0.3716,,,-0.6532,,272.5872,15.8809,14.084,10.1133,94.3414,2.0678,-29.2617,-32.4711,-16.4278,-84.6578,8.3622,1.329,3.7091,2.2853,41.7333,,911.3746,3.4644,3.2827,,2.1784,723.6333
2018-07-01,3.0601,-0.2691,2.5854,2.3386,6.733,,2.1,8.5,4.6,2.3231,-0.0048,0.0281,0.0484,-0.0164,-0.0135,0.089,-0.0166,0.0592,-0.0852,6.7047,,,,,11.6,,68.1111,84.5556,6.0,50.5,77.635,77.635,78.4125,78.5525,78.5525,58.61,78.445,71.88,,71.63,41.5,74.92,74.295,,87.4603,68.9,48.0,82.875,74.1225,140.3201,193.8495,8.8,18382.0,,26.92,820.925,676.5224,980.2743,980.2743,843.17,1.4463,7.8344,101.652,100.0,99.416,99.91,98.574,100.156,100.156,99.976,94.44,100.12,100.1,94.59,100.688,105.518,99.418,97.34,100.02,100.5,98.586,93.98,99.83,100.0,101.032,100.0,100.236,100.186,100.04,99.94,50.0,101.294,112.14,100.884,101.37,99.99,101.67,,2.0946,,,,,,,6.5611,733.3011,,7.3,1.8,5.5,127.561,85.1094,109.558,,,-0.6908,501.1505,10.2,,,1.5639,99.5033,0.3159,-0.1375,,75.1282,70.3545,1.1691,-0.3966,,,-0.5677,,272.0747,15.7809,14.2374,11.4185,94.5468,2.0447,-33.5194,-7.7667,-2.4538,-36.686,5.6785,1.3173,4.0829,2.6322,42.0,,979.9108,3.2178,2.7375,,2.0986,720.0
2018-08-01,2.8415,-0.2667,2.4055,2.3228,6.8485,,2.3,8.2,4.1,2.1986,-0.0378,0.0309,-0.0124,-0.0298,-0.0262,0.0451,0.0225,0.058,-0.0814,6.8473,,,,,9.55,,70.5556,81.7778,6.1,73.2,78.354,78.354,78.64,77.286,77.286,53.856,64.754,62.63,,73.462,43.1,64.98,73.128,,92.4603,69.8,51.46,82.5,76.146,139.3203,189.4839,9.0,24078.0,,20.67,832.952,745.3258,,,837.162,1.3154,7.9055,103.25,99.5825,99.27,99.91,99.1525,100.3775,100.3775,100.0,94.085,100.185,100.03,95.2675,100.73,106.69,99.575,97.34,100.0125,100.5,98.1575,93.98,99.86,100.0,102.455,100.0,99.5275,100.92,99.9875,99.94,50.0,99.9725,112.14,100.5375,101.37,100.005,101.67,,2.219,,,,,,,6.7826,759.4032,,7.5,0.66,5.3,146.8178,70.1248,113.0449,,,-0.6671,485.2419,10.1,,,1.5903,100.999,0.351,-0.1492,,73.9329,67.4784,1.154,-0.3396,,,-0.541,,273.6017,16.18,14.3397,11.0027,95.5141,1.9823,-37.971,-7.8323,-6.2177,-18.7839,-14.4903,1.287,4.1077,4.1218,42.0,,,3.0535,2.5462,,2.0218,741.129
